"date","geography","geography code","Population: All usual residents aged 16 to 74; measures: Value"
"2011","E00077633","E00077633",7
"2011","E00077639","E00077639",172
"2011","E00077641","E00077641",37
"2011","E00077642","E00077642",21
"2011","E00077644","E00077644",30
"2011","E00077648","E00077648",216
"2011","E00077446","E00077446",33
"2011","E00077447","E00077447",26
"2011","E00077453","E00077453",57
"2011","E00077468","E00077468",42
"2011","E00077472","E00077472",34
"2011","E00077449","E00077449",45
"2011","E00077467","E00077467",100
"2011","E00077469","E00077469",41
"2011","E00077471","E00077471",34
"2011","E00077473","E00077473",27
"2011","E00077444","E00077444",117
"2011","E00077445","E00077445",238
"2011","E00077461","E00077461",106
"2011","E00077462","E00077462",32
"2011","E00077463","E00077463",71
"2011","E00077464","E00077464",133
"2011","E00077465","E00077465",57
"2011","E00077466","E00077466",40
"2011","E00077470","E00077470",36
"2011","E00077474","E00077474",38
"2011","E00077605","E00077605",58
"2011","E00077606","E00077606",32
"2011","E00077609","E00077609",38
"2011","E00077611","E00077611",55
"2011","E00077615","E00077615",31
"2011","E00077399","E00077399",18
"2011","E00077400","E00077400",21
"2011","E00077402","E00077402",24
"2011","E00077409","E00077409",44
"2011","E00077410","E00077410",31
"2011","E00077523","E00077523",42
"2011","E00077530","E00077530",250
"2011","E00077533","E00077533",21
"2011","E00077534","E00077534",32
"2011","E00077535","E00077535",45
"2011","E00077643","E00077643",20
"2011","E00077646","E00077646",105
"2011","E00077651","E00077651",79
"2011","E00077657","E00077657",54
"2011","E00077658","E00077658",53
"2011","E00077631","E00077631",22
"2011","E00077632","E00077632",49
"2011","E00077635","E00077635",173
"2011","E00077637","E00077637",25
"2011","E00077660","E00077660",35
"2011","E00077630","E00077630",189
"2011","E00077634","E00077634",57
"2011","E00077636","E00077636",55
"2011","E00077640","E00077640",171
"2011","E00077645","E00077645",43
"2011","E00077551","E00077551",1310
"2011","E00077557","E00077557",21
"2011","E00077561","E00077561",20
"2011","E00077563","E00077563",15
"2011","E00077565","E00077565",86
"2011","E00077568","E00077568",69
"2011","E00077541","E00077541",16
"2011","E00077546","E00077546",40
"2011","E00077558","E00077558",1781
"2011","E00077562","E00077562",193
"2011","E00077566","E00077566",269
"2011","E00077540","E00077540",24
"2011","E00077543","E00077543",29
"2011","E00077545","E00077545",37
"2011","E00077569","E00077569",17
"2011","E00077570","E00077570",54
"2011","E00077571","E00077571",61
"2011","E00077550","E00077550",70
"2011","E00077552","E00077552",27
"2011","E00077559","E00077559",19
"2011","E00077564","E00077564",30
"2011","E00077567","E00077567",207
"2011","E00077450","E00077450",37
"2011","E00077452","E00077452",116
"2011","E00077454","E00077454",31
"2011","E00077456","E00077456",27
"2011","E00077458","E00077458",33
"2011","E00077459","E00077459",44
"2011","E00077638","E00077638",197
"2011","E00077647","E00077647",224
"2011","E00077649","E00077649",45
"2011","E00077650","E00077650",38
"2011","E00077659","E00077659",177
"2011","E00077729","E00077729",71
"2011","E00077733","E00077733",130
"2011","E00077742","E00077742",535
"2011","E00077743","E00077743",78
"2011","E00077753","E00077753",20
"2011","E00077730","E00077730",974
"2011","E00077732","E00077732",91
"2011","E00077735","E00077735",24
"2011","E00077748","E00077748",45
"2011","E00077752","E00077752",38
"2011","E00077728","E00077728",79
"2011","E00077739","E00077739",20
"2011","E00077740","E00077740",135
"2011","E00077745","E00077745",45
"2011","E00077746","E00077746",97
"2011","E00077448","E00077448",46
"2011","E00077451","E00077451",121
"2011","E00077455","E00077455",41
"2011","E00077457","E00077457",61
"2011","E00077460","E00077460",42
"2011","E00077502","E00077502",93
"2011","E00077503","E00077503",153
"2011","E00077504","E00077504",80
"2011","E00077505","E00077505",193
"2011","E00077506","E00077506",63
"2011","E00077508","E00077508",32
"2011","E00077542","E00077542",322
"2011","E00077544","E00077544",56
"2011","E00077547","E00077547",88
"2011","E00077548","E00077548",59
"2011","E00077549","E00077549",37
"2011","E00077731","E00077731",98
"2011","E00077749","E00077749",48
"2011","E00077751","E00077751",35
"2011","E00077755","E00077755",132
"2011","E00077756","E00077756",49
"2011","E00077741","E00077741",23
"2011","E00077744","E00077744",36
"2011","E00077747","E00077747",35
"2011","E00077750","E00077750",62
"2011","E00077757","E00077757",48
